,class,Filename,Duration,Channels,Sample_rate,Bit_depth,path
13539,Percs,[PBJ] Hat Perc.wav,0.43,2,44100,16,E:\Documents\My Projects\Filtr\Data\Audio\Percs\[PBJ] Hat Perc.wav
13540,Percs,[PBJ] Glass Perc.wav,0.43,2,44100,16,E:\Documents\My Projects\Filtr\Data\Audio\Percs\[PBJ] Glass Perc.wav
13541,Percs,[PBJ] Diesel Perc.wav,0.43,2,44100,16,E:\Documents\My Projects\Filtr\Data\Audio\Percs\[PBJ] Diesel Perc.wav
13542,Percs,[PBJ] Coin Perc.wav,0.43,2,44100,16,E:\Documents\My Projects\Filtr\Data\Audio\Percs\[PBJ] Coin Perc.wav
13543,Percs,[PBJ] Box Perc.wav,0.43,2,44100,16,E:\Documents\My Projects\Filtr\Data\Audio\Percs\[PBJ] Box Perc.wav
13544,Percs,[PBJ] Bank Perc.wav,0.43,2,44100,16,E:\Documents\My Projects\Filtr\Data\Audio\Percs\[PBJ] Bank Perc.wav
13545,Percs,[PBJ] Ash Perc.wav,0.43,2,44100,16,E:\Documents\My Projects\Filtr\Data\Audio\Percs\[PBJ] Ash Perc.wav
13546,Percs,digi_perc.wav,0.43,2,44100,24,E:\Documents\My Projects\Filtr\Data\Audio\Percs\digi_perc.wav
13547,Percs,Digi Perc.wav,0.43,2,44100,24,E:\Documents\My Projects\Filtr\Data\Audio\Percs\Digi Perc.wav
13548,Percs,LF_percussion_10.wav,0.43,2,44100,24,E:\Documents\My Projects\Filtr\Data\Audio\Percs\LF_percussion_10.wav
13549,Percs,Cymatics - Eternity Percussion 9.wav,0.42,2,44100,24,E:\Documents\My Projects\Filtr\Data\Audio\Percs\Cymatics - Eternity Percussion 9.wav
13550,Percs,Cymatics - Eternity Percussion 8.wav,0.42,2,44100,24,E:\Documents\My Projects\Filtr\Data\Audio\Percs\Cymatics - Eternity Percussion 8.wav
13551,Percs,Cymatics - Eternity Percussion 7.wav,0.42,2,44100,24,E:\Documents\My Projects\Filtr\Data\Audio\Percs\Cymatics - Eternity Percussion 7.wav
13552,Percs,Cymatics - Raptor Perc 65.wav,0.42,2,44100,24,E:\Documents\My Projects\Filtr\Data\Audio\Percs\Cymatics - Raptor Perc 65.wav
13553,Percs,Cymatics - Raptor Perc 61.wav,0.42,2,44100,24,E:\Documents\My Projects\Filtr\Data\Audio\Percs\Cymatics - Raptor Perc 61.wav
13554,Percs,Cymatics - Raptor Perc 49.wav,0.42,2,44100,24,E:\Documents\My Projects\Filtr\Data\Audio\Percs\Cymatics - Raptor Perc 49.wav
13555,Percs,Cymatics - Raptor Perc 38.wav,0.42,2,44100,24,E:\Documents\My Projects\Filtr\Data\Audio\Percs\Cymatics - Raptor Perc 38.wav
13556,Percs,Cymatics - Raptor Perc 30.wav,0.42,2,44100,24,E:\Documents\My Projects\Filtr\Data\Audio\Percs\Cymatics - Raptor Perc 30.wav
13557,Percs,Cymatics - Raptor Perc 21.wav,0.42,2,44100,24,E:\Documents\My Projects\Filtr\Data\Audio\Percs\Cymatics - Raptor Perc 21.wav
13558,Percs,OS_DPN_Robot Clap.wav,0.42,2,44100,24,E:\Documents\My Projects\Filtr\Data\Audio\Percs\OS_DPN_Robot Clap.wav
13559,Percs,KREAEM_percussion_one_shot_wood_stick.wav,0.42,2,44100,24,E:\Documents\My Projects\Filtr\Data\Audio\Percs\KREAEM_percussion_one_shot_wood_stick.wav
13560,Percs,KREAEM_percussion_one_shot_knuckles_cracking.wav,0.42,2,44100,24,E:\Documents\My Projects\Filtr\Data\Audio\Percs\KREAEM_percussion_one_shot_knuckles_cracking.wav
13561,Percs,UZ_SS_percussion_processed_shaker_smack.wav,0.42,2,44100,24,E:\Documents\My Projects\Filtr\Data\Audio\Percs\UZ_SS_percussion_processed_shaker_smack.wav
13562,Percs,UZ_SS_percussion_ding_01.wav,0.42,2,44100,24,E:\Documents\My Projects\Filtr\Data\Audio\Percs\UZ_SS_percussion_ding_01.wav
13563,Percs,OS_SB_Tape Perc.wav,0.42,2,44100,24,E:\Documents\My Projects\Filtr\Data\Audio\Percs\OS_SB_Tape Perc.wav
13564,Percs,Percussion 42.wav,0.41,2,44100,24,E:\Documents\My Projects\Filtr\Data\Audio\Percs\Percussion 42.wav
13565,Percs,PERC 03.wav,0.41,2,44100,16,E:\Documents\My Projects\Filtr\Data\Audio\Percs\PERC 03.wav
13566,Percs,OS_ATS_Perc 8.wav,0.41,2,44100,24,E:\Documents\My Projects\Filtr\Data\Audio\Percs\OS_ATS_Perc 8.wav
13567,Percs,UZ_SS_percussion_wet_thump.wav,0.41,2,44100,24,E:\Documents\My Projects\Filtr\Data\Audio\Percs\UZ_SS_percussion_wet_thump.wav
13568,Percs,UZ_SS_percussion_little_rip.wav,0.41,2,44100,24,E:\Documents\My Projects\Filtr\Data\Audio\Percs\UZ_SS_percussion_little_rip.wav
13569,Percs,UZ_SS_percussion_air_scrape.wav,0.41,2,44100,24,E:\Documents\My Projects\Filtr\Data\Audio\Percs\UZ_SS_percussion_air_scrape.wav
13570,Percs,Cymatics - Eternity Percussion 6.wav,0.4,2,44100,16,E:\Documents\My Projects\Filtr\Data\Audio\Percs\Cymatics - Eternity Percussion 6.wav
13571,Percs,Cymatics - Eternity Percussion 2.wav,0.4,2,44100,16,E:\Documents\My Projects\Filtr\Data\Audio\Percs\Cymatics - Eternity Percussion 2.wav
13572,Percs,De-Noised Scrape.wav,0.4,1,0,0,E:\Documents\My Projects\Filtr\Data\Audio\Percs\De-Noised Scrape.wav
13573,Percs,rimmer.wav,0.4,2,44100,24,E:\Documents\My Projects\Filtr\Data\Audio\Percs\rimmer.wav
13574,Percs,Z-Zip.wav,0.4,2,44100,16,E:\Documents\My Projects\Filtr\Data\Audio\Percs\Z-Zip.wav
13575,Percs,Z-Triangle.wav,0.4,2,44100,16,E:\Documents\My Projects\Filtr\Data\Audio\Percs\Z-Triangle.wav
13576,Percs,Z-Tambo 5.wav,0.4,2,44100,16,E:\Documents\My Projects\Filtr\Data\Audio\Percs\Z-Tambo 5.wav
13577,Percs,Z-Tambo 4.wav,0.4,2,44100,16,E:\Documents\My Projects\Filtr\Data\Audio\Percs\Z-Tambo 4.wav
13578,Percs,Z-Tambo 3.wav,0.4,2,44100,16,E:\Documents\My Projects\Filtr\Data\Audio\Percs\Z-Tambo 3.wav
13579,Percs,Z-Tambo 2.wav,0.4,2,44100,16,E:\Documents\My Projects\Filtr\Data\Audio\Percs\Z-Tambo 2.wav
13580,Percs,Z-Tambo 1.wav,0.4,2,44100,16,E:\Documents\My Projects\Filtr\Data\Audio\Percs\Z-Tambo 1.wav
13581,Percs,Z-Soulja Bell.wav,0.4,2,44100,16,E:\Documents\My Projects\Filtr\Data\Audio\Percs\Z-Soulja Bell.wav
13582,Percs,Z-Conga 5.wav,0.4,2,44100,16,E:\Documents\My Projects\Filtr\Data\Audio\Percs\Z-Conga 5.wav
13583,Percs,Z-Conga 4.wav,0.4,2,44100,16,E:\Documents\My Projects\Filtr\Data\Audio\Percs\Z-Conga 4.wav
13584,Percs,Z-Conga 3.wav,0.4,2,44100,16,E:\Documents\My Projects\Filtr\Data\Audio\Percs\Z-Conga 3.wav
13585,Percs,Z-Conga 2.wav,0.4,2,44100,16,E:\Documents\My Projects\Filtr\Data\Audio\Percs\Z-Conga 2.wav
13586,Percs,Z-Conga 1.wav,0.4,2,44100,16,E:\Documents\My Projects\Filtr\Data\Audio\Percs\Z-Conga 1.wav
13587,Percs,Z-Coin Shake.wav,0.4,2,44100,16,E:\Documents\My Projects\Filtr\Data\Audio\Percs\Z-Coin Shake.wav
13588,Percs,Z-Clave.wav,0.4,2,44100,16,E:\Documents\My Projects\Filtr\Data\Audio\Percs\Z-Clave.wav
13589,Percs,Z-Bongo 5.wav,0.4,2,44100,16,E:\Documents\My Projects\Filtr\Data\Audio\Percs\Z-Bongo 5.wav
13590,Percs,Z-Bongo 4.wav,0.4,2,44100,16,E:\Documents\My Projects\Filtr\Data\Audio\Percs\Z-Bongo 4.wav
13591,Percs,Z-Bongo 3.wav,0.4,2,44100,16,E:\Documents\My Projects\Filtr\Data\Audio\Percs\Z-Bongo 3.wav
13592,Percs,Z-Bongo 2.wav,0.4,2,44100,16,E:\Documents\My Projects\Filtr\Data\Audio\Percs\Z-Bongo 2.wav
13593,Percs,Z-Bongo 1.wav,0.4,2,44100,16,E:\Documents\My Projects\Filtr\Data\Audio\Percs\Z-Bongo 1.wav
13594,Percs,Z-Bell 3.wav,0.4,2,44100,16,E:\Documents\My Projects\Filtr\Data\Audio\Percs\Z-Bell 3.wav
13595,Percs,Z-Bell 1.wav,0.4,2,44100,16,E:\Documents\My Projects\Filtr\Data\Audio\Percs\Z-Bell 1.wav
13596,Percs,Z-808Cowbell.wav,0.4,2,44100,16,E:\Documents\My Projects\Filtr\Data\Audio\Percs\Z-808Cowbell.wav
13597,Percs,UZ_SS_percussion_processed_texture_snap_02.wav,0.4,2,44100,24,E:\Documents\My Projects\Filtr\Data\Audio\Percs\UZ_SS_percussion_processed_texture_snap_02.wav
13598,Percs,UZ_SS_percussion_wet_coins.wav,0.4,2,44100,24,E:\Documents\My Projects\Filtr\Data\Audio\Percs\UZ_SS_percussion_wet_coins.wav
13599,Percs,LF_percussion_12.wav,0.39,2,44100,24,E:\Documents\My Projects\Filtr\Data\Audio\Percs\LF_percussion_12.wav
13600,Percs,OS_IC_Rattle Rim.wav,0.39,2,44100,24,E:\Documents\My Projects\Filtr\Data\Audio\Percs\OS_IC_Rattle Rim.wav
13601,Percs,UZ_SS_percussion_wet_x3.wav,0.39,2,44100,24,E:\Documents\My Projects\Filtr\Data\Audio\Percs\UZ_SS_percussion_wet_x3.wav
13602,Percs,leavethetip roll.wav,0.38,2,44100,16,E:\Documents\My Projects\Filtr\Data\Audio\Percs\leavethetip roll.wav
13603,Percs,DX Tom.wav,0.38,1,0,0,E:\Documents\My Projects\Filtr\Data\Audio\Percs\DX Tom.wav
13604,Percs,Forza Perc.wav,0.38,2,44100,16,E:\Documents\My Projects\Filtr\Data\Audio\Percs\Forza Perc.wav
13605,Percs,QRION_percussion_808_tom_03.wav,0.38,2,44100,16,E:\Documents\My Projects\Filtr\Data\Audio\Percs\QRION_percussion_808_tom_03.wav
13606,Percs,QRION_percussion_808_tom_02.wav,0.38,2,44100,16,E:\Documents\My Projects\Filtr\Data\Audio\Percs\QRION_percussion_808_tom_02.wav
13607,Percs,QRION_percussion_808_tom_01.wav,0.38,2,44100,16,E:\Documents\My Projects\Filtr\Data\Audio\Percs\QRION_percussion_808_tom_01.wav
13608,Percs,LF_percussion_01.wav,0.38,2,44100,24,E:\Documents\My Projects\Filtr\Data\Audio\Percs\LF_percussion_01.wav
13609,Percs,Cymatics - Raptor Perc 11.wav,0.38,2,44100,24,E:\Documents\My Projects\Filtr\Data\Audio\Percs\Cymatics - Raptor Perc 11.wav
13610,Percs,OS_IC_Clip Perc.wav,0.38,2,44100,24,E:\Documents\My Projects\Filtr\Data\Audio\Percs\OS_IC_Clip Perc.wav
13611,Percs,UZ_SS_percussion_wine_04.wav,0.38,2,44100,24,E:\Documents\My Projects\Filtr\Data\Audio\Percs\UZ_SS_percussion_wine_04.wav
13612,Percs,UZ_SS_percussion_plastic_hit_01.wav,0.38,2,44100,24,E:\Documents\My Projects\Filtr\Data\Audio\Percs\UZ_SS_percussion_plastic_hit_01.wav
13613,Percs,UZ_SS_percussion_crunch.wav,0.38,2,44100,24,E:\Documents\My Projects\Filtr\Data\Audio\Percs\UZ_SS_percussion_crunch.wav
13614,Percs,OS_VV_Flam Perc.wav,0.38,2,44100,24,E:\Documents\My Projects\Filtr\Data\Audio\Percs\OS_VV_Flam Perc.wav
13615,Percs,[DA] Juststfu (Perc).wav,0.37,2,44100,16,E:\Documents\My Projects\Filtr\Data\Audio\Percs\[DA] Juststfu (Perc).wav
13616,Percs,Pitch Plugin Disaster.wav,0.38,1,0,0,E:\Documents\My Projects\Filtr\Data\Audio\Percs\Pitch Plugin Disaster.wav
13617,Percs,lowsock guiro.wav,0.37,2,44100,16,E:\Documents\My Projects\Filtr\Data\Audio\Percs\lowsock guiro.wav
13618,Percs,Cymatics - Raptor Perc 46.wav,0.37,2,44100,24,E:\Documents\My Projects\Filtr\Data\Audio\Percs\Cymatics - Raptor Perc 46.wav
13619,Percs,KREAEM_percussion_one_shot_short_clip_01.wav,0.37,2,44100,24,E:\Documents\My Projects\Filtr\Data\Audio\Percs\KREAEM_percussion_one_shot_short_clip_01.wav
13620,Percs,UZ_SS_percussion_wine_03.wav,0.37,2,44100,24,E:\Documents\My Projects\Filtr\Data\Audio\Percs\UZ_SS_percussion_wine_03.wav
13621,Percs,UZ_SS_percussion_wine_02.wav,0.37,2,44100,24,E:\Documents\My Projects\Filtr\Data\Audio\Percs\UZ_SS_percussion_wine_02.wav
13622,Percs,UZ_SS_percussion_metal_pot_03.wav,0.37,2,44100,24,E:\Documents\My Projects\Filtr\Data\Audio\Percs\UZ_SS_percussion_metal_pot_03.wav
13623,Percs,YNG_perc_room_tap.wav,0.36,2,44100,24,E:\Documents\My Projects\Filtr\Data\Audio\Percs\YNG_perc_room_tap.wav
13624,Percs,OS_ATS_Perc 1.wav,0.36,2,44100,24,E:\Documents\My Projects\Filtr\Data\Audio\Percs\OS_ATS_Perc 1.wav
13625,Percs,UZ_SS_percussion_scrape_hit.wav,0.36,2,44100,24,E:\Documents\My Projects\Filtr\Data\Audio\Percs\UZ_SS_percussion_scrape_hit.wav
13626,Percs,OS_SB_Rev Perc.wav,0.36,2,44100,24,E:\Documents\My Projects\Filtr\Data\Audio\Percs\OS_SB_Rev Perc.wav
13627,Percs,donk please.wav,0.35,2,44100,16,E:\Documents\My Projects\Filtr\Data\Audio\Percs\donk please.wav
13628,Percs,catchmeoutside snare roll.wav,0.35,2,44100,16,E:\Documents\My Projects\Filtr\Data\Audio\Percs\catchmeoutside snare roll.wav
13629,Percs,FORTNITE percs00019.wav,0.35,2,44100,24,E:\Documents\My Projects\Filtr\Data\Audio\Percs\FORTNITE percs00019.wav
13630,Percs,Hecking Heck.wav,0.35,1,0,0,E:\Documents\My Projects\Filtr\Data\Audio\Percs\Hecking Heck.wav
13631,Percs,Dollie Rim.wav,0.35,2,44100,16,E:\Documents\My Projects\Filtr\Data\Audio\Percs\Dollie Rim.wav
13632,Percs,clucc2.wav,0.35,2,44100,24,E:\Documents\My Projects\Filtr\Data\Audio\Percs\clucc2.wav
13633,Percs,UZ_SS_percussion_processed_vocal_low.wav,0.35,2,44100,24,E:\Documents\My Projects\Filtr\Data\Audio\Percs\UZ_SS_percussion_processed_vocal_low.wav
13634,Percs,UZ_SS_percussion_plastic_hit_03.wav,0.35,2,44100,24,E:\Documents\My Projects\Filtr\Data\Audio\Percs\UZ_SS_percussion_plastic_hit_03.wav
13635,Percs,UZ_SS_percussion_double_tub.wav,0.35,2,44100,24,E:\Documents\My Projects\Filtr\Data\Audio\Percs\UZ_SS_percussion_double_tub.wav
13636,Percs,[PBJ] Zay Perc.wav,0.34,2,44100,16,E:\Documents\My Projects\Filtr\Data\Audio\Percs\[PBJ] Zay Perc.wav
13637,Percs,[PBJ] Key Perc.wav,0.34,2,44100,16,E:\Documents\My Projects\Filtr\Data\Audio\Percs\[PBJ] Key Perc.wav
13638,Percs,lifeisamovie.wav,0.34,2,44100,16,E:\Documents\My Projects\Filtr\Data\Audio\Percs\lifeisamovie.wav
13639,Percs,triangle_perc.wav,0.34,2,44100,16,E:\Documents\My Projects\Filtr\Data\Audio\Percs\triangle_perc.wav
13640,Percs,De-Noised Scrape 2.wav,0.34,1,0,0,E:\Documents\My Projects\Filtr\Data\Audio\Percs\De-Noised Scrape 2.wav
13641,Percs,Not Muted Triangle.wav,0.34,2,44100,16,E:\Documents\My Projects\Filtr\Data\Audio\Percs\Not Muted Triangle.wav
13642,Percs,Cymatics - Raptor Perc 53.wav,0.34,2,44100,24,E:\Documents\My Projects\Filtr\Data\Audio\Percs\Cymatics - Raptor Perc 53.wav
13643,Percs,UZ_SS_percussion_processed_doop_low_D.wav,0.34,2,44100,24,E:\Documents\My Projects\Filtr\Data\Audio\Percs\UZ_SS_percussion_processed_doop_low_D.wav
13644,Percs,UZ_SS_percussion_vibra_ruler_short.wav,0.34,2,44100,24,E:\Documents\My Projects\Filtr\Data\Audio\Percs\UZ_SS_percussion_vibra_ruler_short.wav
13645,Percs,UZ_SS_percussion_small_pan_hit.wav,0.34,2,44100,24,E:\Documents\My Projects\Filtr\Data\Audio\Percs\UZ_SS_percussion_small_pan_hit.wav
13646,Percs,UZ_SS_percussion_short_roll.wav,0.34,2,44100,24,E:\Documents\My Projects\Filtr\Data\Audio\Percs\UZ_SS_percussion_short_roll.wav
13647,Percs,UZ_SS_percussion_plastic_bin.wav,0.34,2,44100,24,E:\Documents\My Projects\Filtr\Data\Audio\Percs\UZ_SS_percussion_plastic_bin.wav
13648,Percs,UZ_SS_percussion_mouth_pop.wav,0.34,2,44100,24,E:\Documents\My Projects\Filtr\Data\Audio\Percs\UZ_SS_percussion_mouth_pop.wav
13649,Percs,OS_VV_Drumma Boi Roll.wav,0.34,2,44100,24,E:\Documents\My Projects\Filtr\Data\Audio\Percs\OS_VV_Drumma Boi Roll.wav
13650,Percs,OS_SB_Tambo Perc.wav,0.34,2,44100,24,E:\Documents\My Projects\Filtr\Data\Audio\Percs\OS_SB_Tambo Perc.wav
13651,Percs,[PBJ] Twist Perc.wav,0.33,2,44100,16,E:\Documents\My Projects\Filtr\Data\Audio\Percs\[PBJ] Twist Perc.wav
13652,Percs,[DA] Casa Tomás (Perc).wav,0.33,2,44100,16,E:\Documents\My Projects\Filtr\Data\Audio\Percs\[DA] Casa Tomás (Perc).wav
13653,Percs,clangpang_perc.wav,0.33,1,44100,16,E:\Documents\My Projects\Filtr\Data\Audio\Percs\clangpang_perc.wav
13654,Percs,Cymatics - Raptor Perc 55.wav,0.33,2,44100,24,E:\Documents\My Projects\Filtr\Data\Audio\Percs\Cymatics - Raptor Perc 55.wav
13655,Percs,KREAEM_percussion_one_shot_baby_rocks.wav,0.33,2,44100,24,E:\Documents\My Projects\Filtr\Data\Audio\Percs\KREAEM_percussion_one_shot_baby_rocks.wav
13656,Percs,terror_perc.wav,0.32,1,44100,16,E:\Documents\My Projects\Filtr\Data\Audio\Percs\terror_perc.wav
13657,Percs,Cymatics - Raptor Perc 12.wav,0.32,2,44100,24,E:\Documents\My Projects\Filtr\Data\Audio\Percs\Cymatics - Raptor Perc 12.wav
13658,Percs,UZ_SS_percussion_wine_01.wav,0.32,2,44100,24,E:\Documents\My Projects\Filtr\Data\Audio\Percs\UZ_SS_percussion_wine_01.wav
13659,Percs,UZ_SS_percussion_water_break_02.wav,0.32,2,44100,24,E:\Documents\My Projects\Filtr\Data\Audio\Percs\UZ_SS_percussion_water_break_02.wav
13660,Percs,UZ_SS_percussion_metallic_reload.wav,0.32,2,44100,24,E:\Documents\My Projects\Filtr\Data\Audio\Percs\UZ_SS_percussion_metallic_reload.wav
13661,Percs,UZ_SS_percussion_metallic_crunch.wav,0.32,2,44100,24,E:\Documents\My Projects\Filtr\Data\Audio\Percs\UZ_SS_percussion_metallic_crunch.wav
13662,Percs,UZ_SS_percussion_coin_clank.wav,0.32,2,44100,24,E:\Documents\My Projects\Filtr\Data\Audio\Percs\UZ_SS_percussion_coin_clank.wav
13663,Percs,[DA] Turkey (Perc).wav,0.31,2,44100,16,E:\Documents\My Projects\Filtr\Data\Audio\Percs\[DA] Turkey (Perc).wav
13664,Percs,popoff.wav,0.31,2,44100,24,E:\Documents\My Projects\Filtr\Data\Audio\Percs\popoff.wav
13665,Percs,donk_it.wav,0.31,2,44100,24,E:\Documents\My Projects\Filtr\Data\Audio\Percs\donk_it.wav
13666,Percs,Cymatics - Raptor Perc 15.wav,0.31,2,44100,24,E:\Documents\My Projects\Filtr\Data\Audio\Percs\Cymatics - Raptor Perc 15.wav
13667,Percs,OS_DPN_Woo Perc.wav,0.31,2,44100,24,E:\Documents\My Projects\Filtr\Data\Audio\Percs\OS_DPN_Woo Perc.wav
13668,Percs,OS_DPN_Tap That Perc.wav,0.31,2,44100,24,E:\Documents\My Projects\Filtr\Data\Audio\Percs\OS_DPN_Tap That Perc.wav
13669,Percs,OS_DPN_Room Clap.wav,0.31,2,44100,24,E:\Documents\My Projects\Filtr\Data\Audio\Percs\OS_DPN_Room Clap.wav
13670,Percs,OS_DPN_Dry Clap.wav,0.31,2,44100,24,E:\Documents\My Projects\Filtr\Data\Audio\Percs\OS_DPN_Dry Clap.wav
13671,Percs,OS_DPN_Dope Clap.wav,0.31,2,44100,24,E:\Documents\My Projects\Filtr\Data\Audio\Percs\OS_DPN_Dope Clap.wav
13672,Percs,OS_DPN_Crabs Clap.wav,0.31,2,44100,24,E:\Documents\My Projects\Filtr\Data\Audio\Percs\OS_DPN_Crabs Clap.wav
13673,Percs,OS_DPN_Bench Foley Perc.wav,0.31,2,44100,24,E:\Documents\My Projects\Filtr\Data\Audio\Percs\OS_DPN_Bench Foley Perc.wav
13674,Percs,OS_IC_Ransom Tom.wav,0.31,2,44100,24,E:\Documents\My Projects\Filtr\Data\Audio\Percs\OS_IC_Ransom Tom.wav
13675,Percs,OS_IC_Nine Oh Clap.wav,0.31,2,44100,24,E:\Documents\My Projects\Filtr\Data\Audio\Percs\OS_IC_Nine Oh Clap.wav
13676,Percs,OS_IC_Flam Perc.wav,0.31,2,44100,24,E:\Documents\My Projects\Filtr\Data\Audio\Percs\OS_IC_Flam Perc.wav
13677,Percs,KREAEM_percussion_one_shot_pleasant_hit_02.wav,0.31,2,44100,24,E:\Documents\My Projects\Filtr\Data\Audio\Percs\KREAEM_percussion_one_shot_pleasant_hit_02.wav
13678,Percs,KREAEM_percussion_one_shot_pleasant_hit_01.wav,0.31,2,44100,24,E:\Documents\My Projects\Filtr\Data\Audio\Percs\KREAEM_percussion_one_shot_pleasant_hit_01.wav
13679,Percs,UZ_SS_percussion_snaps.wav,0.31,2,44100,24,E:\Documents\My Projects\Filtr\Data\Audio\Percs\UZ_SS_percussion_snaps.wav
13680,Percs,UZ_SS_percussion_quick_crunch_hit.wav,0.31,2,44100,24,E:\Documents\My Projects\Filtr\Data\Audio\Percs\UZ_SS_percussion_quick_crunch_hit.wav
13681,Percs,UZ_SS_percussion_plastic_table_hit.wav,0.31,2,44100,24,E:\Documents\My Projects\Filtr\Data\Audio\Percs\UZ_SS_percussion_plastic_table_hit.wav
13682,Percs,UZ_SS_percussion_percussion_hihat.wav,0.31,2,44100,24,E:\Documents\My Projects\Filtr\Data\Audio\Percs\UZ_SS_percussion_percussion_hihat.wav
13683,Percs,UZ_SS_percussion_metal_pot_01_hit.wav,0.31,2,44100,24,E:\Documents\My Projects\Filtr\Data\Audio\Percs\UZ_SS_percussion_metal_pot_01_hit.wav
13684,Percs,UZ_SS_percussion_crunch_hit.wav,0.31,2,44100,24,E:\Documents\My Projects\Filtr\Data\Audio\Percs\UZ_SS_percussion_crunch_hit.wav
13685,Percs,Cymatics - Eternity Percussion 5.wav,0.3,2,44100,16,E:\Documents\My Projects\Filtr\Data\Audio\Percs\Cymatics - Eternity Percussion 5.wav
13686,Percs,Cymatics - Eternity Percussion 11.wav,0.3,2,44100,16,E:\Documents\My Projects\Filtr\Data\Audio\Percs\Cymatics - Eternity Percussion 11.wav
13687,Percs,Cymatics - Eternity Percussion 10.wav,0.3,2,44100,16,E:\Documents\My Projects\Filtr\Data\Audio\Percs\Cymatics - Eternity Percussion 10.wav
13688,Percs,Cymatics - Eternity Percussion 1.wav,0.3,2,44100,16,E:\Documents\My Projects\Filtr\Data\Audio\Percs\Cymatics - Eternity Percussion 1.wav
13689,Percs,Percussion 41.wav,0.3,2,44100,24,E:\Documents\My Projects\Filtr\Data\Audio\Percs\Percussion 41.wav
13690,Percs,BNJMN Street Perc.wav,0.3,2,44100,16,E:\Documents\My Projects\Filtr\Data\Audio\Percs\BNJMN Street Perc.wav
13691,Percs,dink.wav,0.3,1,44100,16,E:\Documents\My Projects\Filtr\Data\Audio\Percs\dink.wav
13692,Percs,Another Woody Perc Hit.wav,0.3,1,0,0,E:\Documents\My Projects\Filtr\Data\Audio\Percs\Another Woody Perc Hit.wav
13693,Percs,Cosmic's Perc's 24.wav,0.3,2,44100,16,E:\Documents\My Projects\Filtr\Data\Audio\Percs\Cosmic's Perc's 24.wav
13694,Percs,Z-Weird.wav,0.3,2,44100,16,E:\Documents\My Projects\Filtr\Data\Audio\Percs\Z-Weird.wav
13695,Percs,KREAEM_percussion_one_shot_sharp_wood_stick.wav,0.3,2,44100,24,E:\Documents\My Projects\Filtr\Data\Audio\Percs\KREAEM_percussion_one_shot_sharp_wood_stick.wav
13696,Percs,UZ_SS_percussion_processed_vocal.wav,0.3,2,44100,24,E:\Documents\My Projects\Filtr\Data\Audio\Percs\UZ_SS_percussion_processed_vocal.wav
13697,Percs,UZ_SS_percussion_processed_textured_box_x2.wav,0.3,2,44100,24,E:\Documents\My Projects\Filtr\Data\Audio\Percs\UZ_SS_percussion_processed_textured_box_x2.wav
13698,Percs,UZ_SS_percussion_water_pot_04.wav,0.3,2,44100,24,E:\Documents\My Projects\Filtr\Data\Audio\Percs\UZ_SS_percussion_water_pot_04.wav
13699,Percs,UZ_SS_percussion_small_smack.wav,0.3,2,44100,24,E:\Documents\My Projects\Filtr\Data\Audio\Percs\UZ_SS_percussion_small_smack.wav
13700,Percs,UZ_SS_percussion_reverse_toy_hit.wav,0.3,2,44100,24,E:\Documents\My Projects\Filtr\Data\Audio\Percs\UZ_SS_percussion_reverse_toy_hit.wav
13701,Percs,UZ_SS_percussion_cup_crunch_03.wav,0.3,2,44100,24,E:\Documents\My Projects\Filtr\Data\Audio\Percs\UZ_SS_percussion_cup_crunch_03.wav
13702,Percs,OS_SB_Shaken Perc.wav,0.3,2,44100,24,E:\Documents\My Projects\Filtr\Data\Audio\Percs\OS_SB_Shaken Perc.wav
13703,Percs,OS_LK_Glass Scrape.wav,0.29,2,44100,24,E:\Documents\My Projects\Filtr\Data\Audio\Percs\OS_LK_Glass Scrape.wav
13704,Percs,BNJMN Luigi Perc.wav,0.29,2,44100,24,E:\Documents\My Projects\Filtr\Data\Audio\Percs\BNJMN Luigi Perc.wav
13705,Percs,Golf.wav,0.29,1,0,0,E:\Documents\My Projects\Filtr\Data\Audio\Percs\Golf.wav
13706,Percs,Shaker #4.wav,0.29,2,44100,24,E:\Documents\My Projects\Filtr\Data\Audio\Percs\Shaker #4.wav
13707,Percs,perc. shakemilk.wav,0.29,2,44100,16,E:\Documents\My Projects\Filtr\Data\Audio\Percs\perc. shakemilk.wav
13708,Percs,KREAEM_percussion_one_shot_one_more_clip.wav,0.29,2,44100,24,E:\Documents\My Projects\Filtr\Data\Audio\Percs\KREAEM_percussion_one_shot_one_more_clip.wav
13709,Percs,UZ_SS_percussion_processed_textured_snap.wav,0.29,2,44100,24,E:\Documents\My Projects\Filtr\Data\Audio\Percs\UZ_SS_percussion_processed_textured_snap.wav
13710,Percs,UZ_SS_percussion_wet_drop_02.wav,0.29,2,44100,24,E:\Documents\My Projects\Filtr\Data\Audio\Percs\UZ_SS_percussion_wet_drop_02.wav
13711,Percs,UZ_SS_percussion_table_hit.wav,0.29,2,44100,24,E:\Documents\My Projects\Filtr\Data\Audio\Percs\UZ_SS_percussion_table_hit.wav
13712,Percs,UZ_SS_percussion_pitched_down_ne_more.wav,0.29,2,44100,24,E:\Documents\My Projects\Filtr\Data\Audio\Percs\UZ_SS_percussion_pitched_down_ne_more.wav
13713,Percs,UZ_SS_percussion_blip.wav,0.29,1,44100,24,E:\Documents\My Projects\Filtr\Data\Audio\Percs\UZ_SS_percussion_blip.wav
